5205,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,empezar,VERB,nsubj
5220,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,sacar,VERB,nsubj
5235,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,repetir,VERB,obj
5264,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombres,hombres,vestido,ADJ,amod
5279,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,explicar,VERB,nsubj
5288,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,laura,mujeres,preguntar,VERB,nsubj
5298,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,decir,VERB,nsubj
5329,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,sergio,hombres,decir,VERB,nsubj
5426,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,martín,hombres,decir,VERB,nsubj
5450,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,pasear,VERB,nsubj
5619,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,madre,mujeres,hablar,VERB,obj
5660,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,madre,mujeres,mirar,VERB,nsubj
5675,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mildred,mujeres,tíar,VERB,obj
5679,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,la,mujeres,ver,VERB,obj
5690,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,hacer,VERB,obj
5731,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,comentar,VERB,nsubj
5763,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,preguntar,VERB,nsubj
5766,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,padre,hombres,preguntar,VERB,obj
5770,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chicos,hombres,cansado,ADJ,nsubj
5804,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,decir,VERB,nsubj
5817,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,despedir,VERB,nsubj
5882,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emilianito,hombres,decir,VERB,nsubj
